	RI	 Na	 Mg	 Al	 Si	 K	 Ca	 Ba	 Fe	label
130	1.52019366	13.98185	1.35149	1.62857	71.7588	0.39123	10.56252	0.0	0.51	0
131	1.51800678	13.7092	3.92875	1.53869	71.8092	0.54027	8.20608	0.0	0.0765	0
132	1.51591102	12.8181	3.52016	1.90142	72.862	0.68931	7.96936	0.0	0.0	0
133	1.5163894	12.5521	3.47975	1.86932	73.2316	0.62721	8.07696	0.0	0.459	0
134	1.51591102	13.23705	3.34056	1.47128	73.0972	0.39123	8.21684	0.0	0.0	0
135	1.51654886	12.7516	2.85115	1.43918	73.2708	0.57132	8.78712	0.11025	0.1122	0
136	1.5167311	13.2969	3.64139	1.52906	72.5316	0.65205	8.03392	0.0	0.1479	0
137	1.52176548	13.19715	3.6818	1.15028	72.75	0.54027	8.51812	0.0	0.0	0
138	1.5167311	12.8713	3.56057	1.64141	73.142	0.65205	7.99088	0.0	0.0	0
139	1.51595658	13.0176	3.56057	1.53869	73.1084	0.72036	7.9048	0.0	0.0	0
140	1.51408862	14.24785	3.08912	2.08118	72.2796	1.09917	7.07628	0.0	0.0	0
141	1.53124196	10.73	0.0	2.10044	69.81	0.57753	13.29556	3.15	0.1428	0
142	1.51846238	13.40995	3.88834	1.33004	72.3804	0.50922	8.2814	0.0	0.0	0
143	1.52067204	13.5496	2.08785	1.6703	72.1788	0.52785	9.5726	0.2709	0.0867	0
28	1.51777898	13.21045	3.38995	1.33004	72.7612	0.58995	8.59344	0.0	0.0	1
29	1.51755118	13.4831	3.74017	1.16954	72.9908	0.58995	8.03392	0.0	0.0	1
30	1.5215149	13.05085	3.65037	0.87101	72.3188	0.19251	9.85236	0.0	0.0867	1
31	1.51743728	13.2969	3.60098	1.14065	73.0916	0.57753	8.1738	0.0	0.0	1
32	1.515706	12.71835	3.46179	1.56116	73.198	0.67068	8.08772	0.0	0.1224	1
33	1.51720948	12.8713	3.47975	1.33004	73.0412	0.5589	8.43204	0.0	0.0	1
34	1.51910022	13.88875	3.52914	1.32041	71.8092	0.50922	8.77636	0.11025	0.0	1
