	RI	 Na	 Mg	 Al	 Si	 K	 Ca	 Ba	 Fe	label
200	1.51711836	14.2279	0.0	2.08118	73.3604	0.0	8.61496	1.6695	0.0	0
201	1.52365622	15.79065	1.83192	1.31078	70.4316	0.3105	8.61496	1.67895	0.0	0
202	1.5151365	14.853	0.0	2.42144	73.7188	0.0	8.389	0.5607	0.0	0
203	1.516845	14.9195	0.0	1.9913	73.58	0.0	8.39976	1.59075	0.0	0
204	1.51622994	14.2013	0.0	2.79059	73.4612	0.03726	9.04536	0.40005	0.459	0
205	1.51531874	14.38085	0.0	2.65898	73.0972	0.03726	9.07764	0.63945	0.0	0
206	1.51609326	15.126	0.0	2.51132	73.0524	0.04968	8.83016	0.5292	0.0	0
207	1.51830292	14.3875	0.0	1.82117	72.862	1.40967	6.47372	2.8791	0.0	0
208	1.51602492	14.853	0.0	2.37971	73.282	0.0	8.75484	0.63945	0.459	0
209	1.51727782	14.70005	0.0	2.34119	73.282	0.0	8.94852	0.6615	0.0	0
210	1.51622994	14.14145	0.0	2.88047	72.61	0.08073	9.18524	1.06155	0.0	0
211	1.51837126	14.321	3.25974	2.21921	71.2492	1.45935	5.78508	1.62855	0.0	0
212	1.51657164	14.7998	0.0	1.9913	73.1084	0.0	8.2814	1.71045	0.0	0
213	1.51732338	14.95275	0.0	1.7987	72.9908	0.0	8.61496	1.5498	0.0	0
63	1.51766508	13.21045	3.69078	1.29152	72.61	0.57132	8.21684	0.0	0.0	1
64	1.51566044	13.29025	3.44832	1.21127	72.7388	0.5589	8.57192	0.0	0.0	1
65	1.52226664	14.16805	3.81201	0.78113	71.35	0.0	9.69096	0.0	0.0	1
66	1.51966972	14.7732	3.74915	0.29	72.022	0.03105	9.00232	0.0	0.0	1
67	1.51777898	13.21045	2.81074	1.29152	72.9796	0.50922	9.02384	0.0	0.459	1
68	1.5219705	14.3609	3.84793	0.89027	71.3612	0.14904	9.15296	0.0	0.0	1
69	1.5190091	13.48975	3.47975	1.3493	71.9492	0.55269	9.00232	0.0	0.0	1
