	1	2	3	4	5	6	7	8	9	10	label
198	2	475	950	237.5	0.504	0.544	95.8	479	517	5	2
199	2	99	198	49.5	0.253	0.616	4.55	50	122	11	2
200	2	537	1074	268.5	0.52	0.621	26.57	558	667	21	2
201	1	537	537	537.0	1.0	1.0	537.0	537	537	1	2
202	1	63	63	63.0	1.0	1.0	63.0	63	63	1	2
203	1	186	186	186.0	0.828	1.0	9.06	154	186	17	2
204	1	214	214	214.0	1.0	1.0	214.0	214	214	1	2
205	1	62	62	62.0	0.984	1.0	61.0	61	62	1	2
206	1	148	148	148.0	0.986	1.0	73.0	146	148	2	2
207	1	278	278	278.0	0.946	1.0	29.22	263	278	9	2
208	1	26	26	26.0	1.0	1.0	26.0	26	26	1	2
209	1	13	13	13.0	1.0	1.0	13.0	13	13	1	2
210	1	145	145	145.0	0.972	1.0	35.25	141	145	4	2
211	1	36	36	36.0	0.306	1.0	1.83	11	36	6	2
212	1	81	81	81.0	0.901	1.0	24.33	73	81	3	2
213	1	187	187	187.0	0.963	1.0	25.71	180	187	7	2
214	2	538	1076	269.0	0.519	0.684	34.88	558	736	16	2
215	2	538	1076	269.0	0.637	0.703	29.78	685	756	23	2
216	2	537	1074	268.5	0.538	0.555	82.57	578	596	7	2
217	3	538	1614	179.33	0.37	0.424	22.11	597	685	27	2
218	3	537	1611	179.0	0.353	0.364	71.13	569	587	8	2
219	2	537	1074	268.5	0.621	0.747	16.68	667	802	40	2
220	2	537	1074	268.5	0.538	0.594	32.11	578	638	18	2
221	2	537	1074	268.5	0.556	0.655	24.88	597	704	24	2
222	2	537	1074	268.5	0.537	0.609	22.19	577	654	26	2
223	2	538	1076	269.0	0.518	0.596	29.32	557	641	19	2
224	2	537	1074	268.5	0.523	0.567	62.44	562	609	9	2
225	2	535	1070	267.5	0.55	0.586	117.8	589	627	5	2
226	3	500	1500	166.67	0.373	0.421	19.28	559	632	29	2
227	2	32	64	16.0	0.516	0.531	33.0	33	34	1	2
228	2	536	1072	268.0	0.568	0.688	24.36	609	737	25	2
229	2	536	1072	268.0	0.586	0.686	21.66	628	735	29	2
230	6	39	234	6.5	0.192	0.197	45.0	45	46	1	2
271	14	1	14	0.071	1.0	1.0	14.0	14	14	1	4
275	11	1	11	0.091	1.0	1.0	11.0	11	11	1	4
286	9	1	9	0.111	1.0	1.0	9.0	9	9	1	4
287	20	1	20	0.05	1.0	1.0	20.0	20	20	1	4
288	25	1	25	0.04	1.0	1.0	25.0	25	25	1	4
292	10	1	10	0.1	1.0	1.0	10.0	10	10	1	4
293	18	1	18	0.056	1.0	1.0	18.0	18	18	1	4
294	8	1	8	0.125	1.0	1.0	8.0	8	8	1	4
295	27	1	27	0.037	1.0	1.0	27.0	27	27	1	4
