	1	2	3	4	5	6	7	8	9	10	label
71	8	4	32	0.5	0.438	0.594	7.0	14	19	2	5
72	17	9	153	0.529	0.209	0.497	1.88	32	76	17	5
73	5	4	20	0.8	0.45	0.65	4.5	9	13	2	5
74	9	4	36	0.444	0.25	0.75	9.0	9	27	1	5
75	12	4	48	0.333	0.292	1.0	2.0	14	48	7	5
76	6	5	30	0.833	0.367	1.0	2.2	11	30	5	5
77	6	13	78	2.167	0.103	0.449	4.0	8	35	2	5
78	4	11	44	2.75	0.159	0.932	1.75	7	41	4	5
79	54	48	2592	0.889	0.143	0.264	6.85	370	685	54	5
80	53	48	2544	0.906	0.157	0.269	7.84	400	685	51	5
81	52	48	2496	0.923	0.138	0.248	7.67	345	619	45	5
125	166	472	78352	2.843	0.359	0.547	17.12	28093	42821	1641	3
126	174	471	81954	2.707	0.339	0.433	15.84	27820	35499	1756	3
128	72	96	6912	1.333	0.488	0.582	15.69	3374	4025	215	3
