	Gender	Married	Dependents	Education	Self_Emplo1ed	ApplicantIncome	CoapplicantIncome	LoanAmount	Loan_Amount_Term	Credit_History	Property_Area	Loan_Status
491	1	1	1	2	2	5333	1131.0	186.0	360	2	1	1
492	1	2	0	2	2	3691	0.0	110.0	360	1	2	1
493	2	2	0	2	1	17263	0.0	225.0	360	1	3	1
495	2	1	1	1	2	3326	913.0	105.0	84	1	3	1
496	1	1	0	2	2	2600	1700.0	107.0	360	1	2	1
497	1	1	0	1	2	4625	2857.0	111.0	12	2	1	1
498	1	1	1	1	1	2895	0.0	95.0	360	1	3	1
500	2	2	0	1	2	645	3683.0	113.0	480	1	2	1
501	2	2	0	1	2	3159	0.0	100.0	360	1	3	1
502	1	1	2	1	2	4865	5624.0	208.0	360	1	3	1
504	1	1	0	2	2	3814	1483.0	124.0	300	1	3	1
505	1	1	2	1	2	3510	4416.0	243.0	360	1	2	1
506	1	1	0	1	2	20833	6667.0	480.0	360	2	1	1
508	1	1	0	1	1	2479	3013.0	188.0	360	1	1	1
509	2	2	1	1	2	13262	0.0	40.0	360	1	1	1
511	1	1	1	1	2	6065	2004.0	250.0	360	1	3	1
512	1	1	2	1	2	3283	2035.0	148.0	360	1	1	1
515	1	1	3	1	2	3466	3428.0	150.0	360	1	2	1
516	2	1	2	1	2	2031	1632.0	113.0	480	1	3	1
520	1	1	2	2	2	2192	1742.0	45.0	360	1	3	1
521	1	2	0	1	2	2500	0.0	55.0	360	1	3	1
522	1	1	3	1	1	5677	1424.0	100.0	360	1	2	1
523	1	1	2	1	1	7948	7166.0	480.0	360	1	2	1
525	1	1	2	1	1	17500	0.0	400.0	360	1	2	1
526	1	1	0	1	2	3775	0.0	110.0	360	1	3	1
527	1	1	1	2	2	5285	1430.0	161.0	360	0	3	1
528	1	2	1	2	2	2679	1302.0	94.0	360	1	3	1
529	1	2	0	2	2	6783	0.0	130.0	360	1	3	1
530	1	1	0	1	2	1025	5500.0	216.0	360	2	2	1
531	1	1	3	1	2	4281	0.0	100.0	360	1	1	1
534	2	2	0	2	1	18165	0.0	125.0	360	1	1	1
535	1	2	0	2	3	2550	2042.0	126.0	360	1	2	1
536	1	1	0	1	2	6133	3906.0	324.0	360	1	1	1
537	1	2	2	1	2	3617	0.0	107.0	360	1	3	1
539	1	1	3	1	2	6417	0.0	157.0	180	1	2	1
540	2	1	1	1	2	4608	2845.0	140.0	180	1	3	1
542	2	2	1	1	3	3652	0.0	95.0	360	1	3	1
543	1	1	1	2	2	2239	2524.0	128.0	360	1	1	1
544	2	1	0	2	2	3017	663.0	102.0	360	2	3	1
545	1	1	0	1	2	2768	1950.0	155.0	360	1	2	1
547	1	2	0	1	2	2526	1783.0	145.0	360	1	2	1
549	1	1	0	1	2	2785	2016.0	110.0	360	1	2	1
499	1	2	0	1	2	6283	4416.0	209.0	360	0	2	0
503	1	1	1	2	2	4050	5302.0	138.0	360	2	2	0
507	3	2	0	1	2	3583	0.0	96.0	360	1	1	0
510	1	2	0	2	2	3598	1287.0	100.0	360	1	2	0
513	1	1	0	1	2	2130	6666.0	70.0	180	1	3	0
514	1	2	0	1	2	5815	3666.0	311.0	360	1	2	0
517	1	1	4	2	2	3074	1800.0	123.0	360	0	3	0
518	1	2	0	1	2	4683	1915.0	185.0	360	1	3	0
519	2	2	0	2	2	3400	0.0	95.0	360	1	2	0
524	1	2	0	1	2	4680	2087.0	146.4	360	1	3	0
532	1	2	2	1	2	3588	0.0	110.0	360	0	2	0
533	1	2	1	1	2	11250	0.0	196.0	360	2	3	0
538	1	1	0	2	2	2917	536.0	66.0	360	1	2	0
541	2	2	0	1	2	2138	0.0	99.0	360	0	3	0
546	1	2	0	2	2	3358	0.0	80.0	36	1	3	0
548	2	2	0	1	2	5000	0.0	103.0	360	0	3	0
550	1	1	2	1	1	6633	0.0	146.4	360	0	2	0
553	1	1	0	2	2	2454	2333.0	181.0	360	0	1	0
554	1	1	0	1	2	3593	4266.0	132.0	180	0	2	0
